model,id,customTags,externalIds,name,uniqueID,externalID,trendID,siteID,connectorID,communication.protocol,communication.API.externalID,communication.BACnet.deviceID,communication.BACnet.objectType,communication.BACnet.objectID,communication.Modbus.dataType,communication.Modbus.registerAddress,communication.Modbus.swap,communication.Modbus.slaveID,communication.Modbus.endian,communication.Modbus.registerType,communication.Modbus.scale,communication.OPCDA.nodeID,communication.OPCUA.nodeID,communication.IoTHub.externalID,description,alternateClassification.projectHaystack,alternateClassification.brickSchema,lastValueTime,unit,validValues.minimum,validValues.maximum,interpolation,totalized,valueExpression,scaleFactor,type,categorizationProperties.HVACMode,categorizationProperties.alarm,categorizationProperties.assetComponent,categorizationProperties.demand,categorizationProperties.effective,categorizationProperties.electricalPhase,categorizationProperties.limit,categorizationProperties.occupancyMode,categorizationProperties.phenomenon,categorizationProperties.position,categorizationProperties.stage,phenomenon,position,assetComponent,hvacMode,stage,occupancyMode,electricalPhase,limit,effective,demand,alarm,tags,trendInterval,displayPriority,enabled,detected,analyticsEnabled
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-57-1-AC_57_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,db54f3b9-ecf4-46b7-ad52-968e36f2099a,#NAME?,6f6ec163-449c-4a7a-93a1-9f7ca7be74fd,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-57-1-AC_57_1FAILMODE,,,Fan Fail Alarm Sensor,68846b03-6f72-4d1f-adf1-e54564f40de0,#NAME?,f99456f4-35bf-478a-9e09-54e62cd64547,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-57-1-AC_57_1OVTSCHEDULE,,,Overtime Schedule Cmd,08c42a4d-eecf-4a26-8d44-454356e6e9ba,#NAME?,f9d486e6-c8bc-4d88-98f1-46c7c885da74,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-57-1-AC_57_1SCHEDULE,,,On  Base Schedule,86010207-e275-4038-98a0-a634c44ea95a,#NAME?,d0fa7ee9-2be7-448e-8946-4d36f742aba5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-58-1-AC_58_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,d7e7cb60-f309-45f3-a350-7ceccafb54e4,#NAME?,31bd4757-edc1-4b72-b1ac-35c0297e1e6c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-58-1-AC_58_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,a0ba2f30-0fda-455b-80a7-2f078dc26e96,#NAME?,f21c9795-e83a-402e-8b07-8faa53332636,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-58-1-AC_58_1FAILMODE,,,Fan Fail Alarm Sensor,f894947f-7aad-4425-9304-082cfcb4002b,#NAME?,0bbcf18c-3c5b-45e7-b9e2-0703b46efb1f,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-58-1-AC_58_1OVTSCHEDULE,,,Overtime Schedule Cmd,54c8d510-0122-4907-bd7e-bcc32a1f77e7,#NAME?,7518918d-1128-4e6b-ab4b-4992605c45af,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-58-1-AC_58_1SCHEDULE,,,On  Base Schedule,69247c78-c7bc-435c-810b-7472985e9a6c,#NAME?,512ca195-a256-4d1b-b46c-290163ce8bf0,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-59-1-AC_59_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,4e3e7a97-a64c-408c-8c8c-3e46292ddb73,#NAME?,7e86c5f0-dc3e-4410-bab9-888a9e51c4c2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-59-1-AC_59_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,3363d744-36da-4e25-bf13-862470e8deeb,#NAME?,84ba07da-caa6-424a-8441-4544719aabda,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-59-1-AC_59_1FAILMODE,,,Fan Fail Alarm Sensor,ceed2220-1ac9-4836-9ae5-efa379410aa4,#NAME?,5d59cedf-71f7-4cc0-8cf8-d9670575e143,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-59-1-AC_59_1OVTSCHEDULE,,,Overtime Schedule Cmd,5a0b7369-1755-44ea-84cf-304321a29c45,#NAME?,db6cd30b-ff97-4009-85a7-7fa746f4faea,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-59-1-AC_59_1SCHEDULE,,,"On  Base Schedule ",dd4594c5-aba4-40fd-90f8-f8f10cf28241,#NAME?,2943ac47-f003-4fcc-9b62-a5bbecd5b0c2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-6-1-AC_6_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,ad562d06-c8b5-43ef-9f05-e8520ef20278,#NAME?,a5d4a491-4420-442f-8ee8-4869357e8ad9,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-6-1-AC_6_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,32cf491c-b89e-4d8e-97a2-35072464c2f0,#NAME?,f245d594-61f5-4146-9093-67963d06921e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-6-1-AC_6_1FAILMODE,,,Fan Fail Alarm Sensor,066f07ee-bfb1-4249-a340-6c4c34198fe8,#NAME?,36d300f9-ae05-4d3b-a0a7-c63cb83c11dc,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-6-1-AC_6_1OVTSCHEDULE,,,Overtime Schedule Cmd,09e5b3cb-6e63-46dc-a68b-abbd5e9fcdb2,#NAME?,de5454af-d41d-4834-907c-16b205cc0513,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-6-1-AC_6_1SCHEDULE,,,On  Base Schedule,364f53a0-aa62-44d7-be70-0dd993621e14,#NAME?,a79ab716-6196-4190-a0b2-d7a69760f799,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-60-1-AC_60_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,03bfcc57-7700-4b4c-ab91-183538f39a88,#NAME?,7098d09e-ae35-4e25-a615-7bb1e63fb650,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-60-1-AC_60_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,4e7322ca-9747-433f-b001-2a4ec34158ee,#NAME?,d7ded9cc-f0b2-4c45-92dd-c05deb3f40d5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-60-1-AC_60_1FAILMODE,,,Fan Fail Alarm Sensor,9f373d11-7aec-407f-8e1e-19b938a9c3fa,#NAME?,f1faaa58-5b3e-4e7e-a14f-d05d9ab567c4,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-60-1-AC_60_1OVTSCHEDULE,,,Overtime Schedule Cmd,ed2642c0-b536-451c-bf75-fbc1ca4ba0f1,#NAME?,1e1f495f-09b4-4723-9698-adf301ddc5d3,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-60-1-AC_60_1SCHEDULE,,,On  Base Schedule,6dd9ad7f-ebfd-4ed2-9e83-88ab0ddc4f3e,#NAME?,8a29ac7a-42db-482c-b094-b0f7b56eb90f,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-61-1-AC_61_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,129f9593-fd54-4aca-83b5-dd36b5901359,#NAME?,f74062c0-3da5-42bb-93b0-4a6f8e131c74,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-61-1-AC_61_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,0a33cace-9b49-4243-ad02-bfbc6e1380a9,#NAME?,eac9e171-b819-409a-b10a-ce992e460c8a,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-61-1-AC_61_1FAILMODE,,,Fan Fail Alarm Sensor,c9a9f641-9c21-4e1b-8f6a-e05bc8d6926c,#NAME?,db8e3481-b74a-47b9-8b2c-89c961e234d6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-61-1-AC_61_1OVTSCHEDULE,,,Overtime Schedule Cmd,653b481b-c611-4e61-bbd3-82212f748072,#NAME?,afb3369f-6f98-4ced-aaa8-c7d669c5638f,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-61-1-AC_61_1SCHEDULE,,,"On  Base Schedule ",eba04858-05e4-42b2-9f38-b81b2d6ca887,#NAME?,7508e9eb-c0e2-4b58-8a6b-dd2bd34a1b83,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-62-1-AC_62_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,b4046c79-55ce-4d73-bca8-12e091f5d949,#NAME?,d15f9b48-4945-44f5-a1c3-ee95e1d3c111,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-62-1-AC_62_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,d3407bc0-1b56-4bbd-b518-360ba00ba8ea,#NAME?,de615b8d-09a7-4ade-bcb6-5f58f8c6abfb,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-62-1-AC_62_1FAILMODE,,,Fan Fail Alarm Sensor,ade8fab6-8e8f-42a9-867f-706461305137,#NAME?,ae07c803-81df-449c-b93f-d112903948a1,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-62-1-AC_62_1OVTSCHEDULE,,,Overtime Schedule Cmd,925eba6d-1f69-4f6f-8f23-75f947b0373b,#NAME?,0cfeed58-460b-44e6-aeb2-c51da95207f3,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-62-1-AC_62_1SCHEDULE,,,"On  Base Schedule ",b99d9be5-60e2-47a7-b0f3-27a95cd12ec0,#NAME?,528918a5-bb45-4b86-b7cd-23ebbe4ab957,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-63-1-AC_63_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,67119dd9-c0b4-466b-b593-d55dae098ce4,#NAME?,b1fa5336-c8f1-41c2-8e80-9d4cf1428150,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-63-1-AC_63_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,a4e19a87-5782-4e20-b474-f75543825bdd,#NAME?,d8baf023-9770-4ef9-985e-a30bb5d12ed5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-63-1-AC_63_1FAILMODE,,,Fan Fail Alarm Sensor,771c5b18-b0a9-4dc8-9c09-5daf25a6b8d4,#NAME?,ed60a3dc-e220-46b0-badc-ff7ab47ab3a5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-63-1-AC_63_1OVTSCHEDULE,,,Overtime Schedule Cmd,9d35cfbf-742b-4d9a-b37e-b139265ca659,#NAME?,fbcfbfef-4b88-415b-bfb3-413f6b8814fd,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-63-1-AC_63_1SCHEDULE,,,"On  Base Schedule ",d64ae8cd-a5f3-4075-9fb3-baa3bf3d4f72,#NAME?,d31a146e-e350-4c2a-8b46-9e31f0fccf81,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-64-1-AC_64_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,697c8327-d586-4e25-b9d9-7e67527dc616,#NAME?,79be718f-a4c6-40e3-9a22-ae38744d3f53,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-64-1-AC_64_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,3fba369e-6572-4fd3-b0bb-636d75a4d8c5,#NAME?,ebdd1480-4722-4cae-b716-587e685425ab,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-64-1-AC_64_1FAILMODE,,,Fan Fail Alarm Sensor,6e5648b6-9394-4c2c-86f2-6b424e569f5d,#NAME?,81e00029-4ba7-48c6-beec-09893ee53f65,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-64-1-AC_64_1OVTSCHEDULE,,,Overtime Schedule Cmd,2bfb0157-ba59-4a6c-8c93-bd88136aa361,#NAME?,f44934d8-71d1-44d6-a628-18aa94223387,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-64-1-AC_64_1SCHEDULE,,,On  Base Schedule,8221f360-f7ab-4f03-8618-1766ab4ebef3,#NAME?,7941c651-af09-4e12-bbe0-9a059b682fee,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-65-1-AC_65_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,defb040d-a4d7-4486-98ab-85af76c9396b,#NAME?,091cc78f-59bb-4849-aa76-d811791bbf63,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
